0,1,0x00,0xC0,0x00,0x00,0x16,0xBD,0x8000,0x8000,0x80
1,1,0x00,0xC0,0x00,0x00,0x16,0xBD,0x8000,0x8000,0x18
2,1,0x00,0xC0,0x00,0x18,0x16,0xBD,0x8001,0x8001,0x18
3,1,0x00,0xC0,0x00,0x18,0x16,0xBD,0x8001,0x8001,0xD8
4,1,0x00,0xC0,0x00,0x18,0x16,0xBD,0x8001,0x8001,0xD8
5,1,0x00,0xC0,0x00,0x18,0x16,0xBD,0x8001,0x8001,0xD8
6,1,0x00,0xC0,0x00,0xD8,0x16,0xBD,0x8002,0x8002,0xD8
7,1,0x00,0xC0,0x00,0xD8,0x16,0xBD,0x8002,0x8002,0x58
8,1,0x00,0xC0,0x00,0xD8,0x16,0xBD,0x8002,0x8002,0x58
9,1,0x00,0xC0,0x00,0xD8,0x16,0xBD,0x8002,0x8002,0x58
10,1,0x00,0xC0,0x00,0x58,0x16,0xBD,0x8003,0x8003,0x58
11,1,0x00,0xC0,0x00,0x58,0x16,0xBD,0x8003,0x8003,0xB8
12,1,0x00,0xC0,0x00,0x58,0x12,0xBD,0x8003,0x8003,0xB8
13,1,0x00,0xC0,0x00,0x58,0x12,0xBD,0x8003,0x8003,0xB8
14,1,0x00,0xC0,0x00,0xB8,0x12,0xBD,0x8004,0x8004,0xB8
15,1,0x00,0xC0,0x00,0xB8,0x12,0xBD,0x8004,0x8004,0xA2
16,1,0x00,0xC0,0x00,0xB8,0x12,0xBD,0x8004,0x8004,0xA2
17,1,0x00,0xC0,0x00,0xB8,0x12,0xBD,0x8004,0x8004,0xA2
18,1,0x00,0xC0,0x00,0xA2,0x12,0xBD,0x8005,0x8005,0xA2
19,1,0x00,0xC0,0x00,0xA2,0x12,0xBD,0x8005,0x8005,0xFF
20,1,0x00,0xFF,0x00,0xA2,0x90,0xBD,0x8006,0x8006,0xFF
21,1,0x00,0xFF,0x00,0xA2,0x90,0xBD,0x8006,0x8006,0x9A
22,1,0x00,0xFF,0x00,0x9A,0x90,0xBD,0x8007,0x8007,0x9A
23,1,0x00,0xFF,0x00,0x9A,0x90,0xBD,0x8007,0x8007,0xA9
24,1,0x00,0xFF,0x00,0x9A,0x90,0xFF,0x8007,0x8007,0xA9
25,1,0x00,0xFF,0x00,0x9A,0x90,0xFF,0x8007,0x8007,0xA9
26,1,0x00,0xFF,0x00,0xA9,0x90,0xFF,0x8008,0x8008,0xA9
27,1,0x00,0xFF,0x00,0xA9,0x90,0xFF,0x8008,0x8008,0xAA
28,1,0xAA,0xFF,0x00,0xA9,0x90,0xFF,0x8009,0x8009,0xAA
29,1,0xAA,0xFF,0x00,0xA9,0x90,0xFF,0x8009,0x8009,0x48
30,1,0xAA,0xFF,0x00,0x48,0x90,0xFF,0x800A,0x800A,0x48
31,1,0xAA,0xFF,0x00,0x48,0x90,0xFF,0x800A,0x800A,0x08
32,0,0xAA,0xFF,0x00,0x48,0x90,0xFF,0x800A,0x01FF,0x08
33,0,0xAA,0xFF,0x00,0x48,0x90,0xFF,0x800A,0x01FF,0xAA
34,1,0xAA,0xFF,0x00,0x48,0x90,0xFE,0x800A,0x800A,0x08
35,1,0xAA,0xFF,0x00,0x48,0x90,0xFE,0x800A,0x800A,0x08
36,1,0xAA,0xFF,0x00,0x08,0x90,0xFE,0x800B,0x800B,0x08
37,1,0xAA,0xFF,0x00,0x08,0x90,0xFE,0x800B,0x800B,0xA9
38,0,0xAA,0xFF,0x00,0x08,0x90,0xFE,0x800B,0x01FE,0xA9
39,0,0xAA,0xFF,0x00,0x08,0x90,0xFE,0x800B,0x01FE,0xB0
40,1,0xAA,0xFF,0x00,0x08,0x90,0xFD,0x800B,0x800B,0xA9
41,1,0xAA,0xFF,0x00,0x08,0x90,0xFD,0x800B,0x800B,0xA9
42,1,0xAA,0xFF,0x00,0xA9,0x90,0xFD,0x800C,0x800C,0xA9
43,1,0xAA,0xFF,0x00,0xA9,0x90,0xFD,0x800C,0x800C,0x00
44,1,0x00,0xFF,0x00,0xA9,0x12,0xFD,0x800D,0x800D,0x00
45,1,0x00,0xFF,0x00,0xA9,0x12,0xFD,0x800D,0x800D,0x38
46,1,0x00,0xFF,0x00,0x38,0x12,0xFD,0x800E,0x800E,0x38
47,1,0x00,0xFF,0x00,0x38,0x12,0xFD,0x800E,0x800E,0x08
48,1,0x00,0xFF,0x00,0x38,0x13,0xFD,0x800E,0x800E,0x08
49,1,0x00,0xFF,0x00,0x38,0x13,0xFD,0x800E,0x800E,0x08
50,1,0x00,0xFF,0x00,0x08,0x13,0xFD,0x800F,0x800F,0x08
51,1,0x00,0xFF,0x00,0x08,0x13,0xFD,0x800F,0x800F,0x18
52,0,0x00,0xFF,0x00,0x08,0x13,0xFD,0x800F,0x01FD,0x18
53,0,0x00,0xFF,0x00,0x08,0x13,0xFD,0x800F,0x01FD,0x33
54,1,0x00,0xFF,0x00,0x08,0x13,0xFC,0x800F,0x800F,0x18
55,1,0x00,0xFF,0x00,0x08,0x13,0xFC,0x800F,0x800F,0x18
56,1,0x00,0xFF,0x00,0x18,0x13,0xFC,0x8010,0x8010,0x18
57,1,0x00,0xFF,0x00,0x18,0x13,0xFC,0x8010,0x8010,0x28
58,1,0x00,0xFF,0x00,0x18,0x12,0xFC,0x8010,0x8010,0x28
59,1,0x00,0xFF,0x00,0x18,0x12,0xFC,0x8010,0x8010,0x28
60,1,0x00,0xFF,0x00,0x28,0x12,0xFC,0x8011,0x8011,0x28
61,1,0x00,0xFF,0x00,0x28,0x12,0xFC,0x8011,0x8011,0x28
62,1,0x00,0xFF,0x00,0x28,0x12,0xFC,0x8011,0x01FC,0x28
63,1,0x00,0xFF,0x00,0x28,0x12,0xFC,0x8011,0x01FC,0x00
64,1,0x00,0xFF,0x00,0x28,0x12,0xFD,0x8011,0x01FD,0x00
65,1,0x00,0xFF,0x00,0x28,0x12,0xFD,0x8011,0x01FD,0x33
66,1,0x00,0xFF,0x00,0x28,0x13,0xFD,0x8011,0x8011,0x33
67,1,0x00,0xFF,0x00,0x28,0x13,0xFD,0x8011,0x8011,0x28
68,1,0x00,0xFF,0x00,0x28,0x13,0xFD,0x8012,0x8012,0x28
69,1,0x00,0xFF,0x00,0x28,0x13,0xFD,0x8012,0x8012,0x68
70,1,0x00,0xFF,0x00,0x28,0x13,0xFD,0x8012,0x01FD,0x68
71,1,0x00,0xFF,0x00,0x28,0x13,0xFD,0x8012,0x01FD,0x33
72,1,0x00,0xFF,0x00,0x28,0x13,0xFE,0x8012,0x01FE,0x33
73,1,0x00,0xFF,0x00,0x28,0x13,0xFE,0x8012,0x01FE,0xB0
74,1,0x00,0xFF,0x00,0x28,0x90,0xFE,0x8012,0x8012,0xB0
75,1,0x00,0xFF,0x00,0x28,0x90,0xFE,0x8012,0x8012,0x68
76,1,0x00,0xFF,0x00,0x68,0x90,0xFE,0x8013,0x8013,0x68
77,1,0x00,0xFF,0x00,0x68,0x90,0xFE,0x8013,0x8013,0x00
78,1,0x00,0xFF,0x00,0x68,0x90,0xFE,0x8013,0x01FE,0x00
79,1,0x00,0xFF,0x00,0x68,0x90,0xFE,0x8013,0x01FE,0xB0
80,1,0x00,0xFF,0x00,0x68,0x90,0xFF,0x8013,0x01FF,0xB0
