0,1,0x00,0xC0,0x00,0x00,0x16,0xBD,0x8000,0x8000,0x80
1,1,0x00,0xC0,0x00,0x00,0x16,0xBD,0x8000,0x8000,0x18
2,1,0x00,0xC0,0x00,0x18,0x16,0xBD,0x8001,0x8001,0x18
3,1,0x00,0xC0,0x00,0x18,0x16,0xBD,0x8001,0x8001,0xD8
4,1,0x00,0xC0,0x00,0x18,0x16,0xBD,0x8001,0x8001,0xD8
5,1,0x00,0xC0,0x00,0x18,0x16,0xBD,0x8001,0x8001,0xD8
6,1,0x00,0xC0,0x00,0xD8,0x16,0xBD,0x8002,0x8002,0xD8
7,1,0x00,0xC0,0x00,0xD8,0x16,0xBD,0x8002,0x8002,0x58
8,1,0x00,0xC0,0x00,0xD8,0x16,0xBD,0x8002,0x8002,0x58
9,1,0x00,0xC0,0x00,0xD8,0x16,0xBD,0x8002,0x8002,0x58
10,1,0x00,0xC0,0x00,0x58,0x16,0xBD,0x8003,0x8003,0x58
11,1,0x00,0xC0,0x00,0x58,0x16,0xBD,0x8003,0x8003,0xB8
12,1,0x00,0xC0,0x00,0x58,0x12,0xBD,0x8003,0x8003,0xB8
13,1,0x00,0xC0,0x00,0x58,0x12,0xBD,0x8003,0x8003,0xB8
14,1,0x00,0xC0,0x00,0xB8,0x12,0xBD,0x8004,0x8004,0xB8
15,1,0x00,0xC0,0x00,0xB8,0x12,0xBD,0x8004,0x8004,0x20
16,1,0x00,0xC0,0x00,0xB8,0x12,0xBD,0x8004,0x8004,0x20
17,1,0x00,0xC0,0x00,0xB8,0x12,0xBD,0x8004,0x8004,0x20
18,1,0x00,0xC0,0x00,0x20,0x12,0xBD,0x8005,0x8005,0x20
19,1,0x00,0xC0,0x00,0x20,0x12,0xBD,0x8005,0x8005,0x0E
20,1,0x00,0xC0,0x00,0x20,0x12,0x0E,0x8006,0x01BD,0x0E
21,1,0x00,0xC0,0x00,0x20,0x12,0x0E,0x8006,0x01BD,0x00
22,0,0x00,0xC0,0x00,0x20,0x12,0x0E,0x8006,0x01BD,0x00
23,0,0x00,0xC0,0x00,0x20,0x12,0x0E,0x8006,0x01BD,0x80
24,0,0x00,0xC0,0x00,0x20,0x12,0x0E,0x8006,0x01BC,0x00
25,0,0x00,0xC0,0x00,0x20,0x12,0x0E,0x8006,0x01BC,0x06
26,1,0x00,0xC0,0x00,0x20,0x12,0x0E,0x8006,0x8006,0x00
27,1,0x00,0xC0,0x00,0x20,0x12,0x0E,0x8006,0x8006,0x80
28,1,0x00,0xC0,0x00,0x20,0x12,0xBB,0x800E,0x800E,0x80
29,1,0x00,0xC0,0x00,0x20,0x12,0xBB,0x800E,0x800E,0xA9
30,1,0x00,0xC0,0x00,0xA9,0x12,0xBB,0x800F,0x800F,0xA9
31,1,0x00,0xC0,0x00,0xA9,0x12,0xBB,0x800F,0x800F,0x51
32,1,0x51,0xC0,0x00,0xA9,0x10,0xBB,0x8010,0x8010,0x51
33,1,0x51,0xC0,0x00,0xA9,0x10,0xBB,0x8010,0x8010,0x60
34,1,0x51,0xC0,0x00,0x60,0x10,0xBB,0x8011,0x8011,0x60
35,1,0x51,0xC0,0x00,0x60,0x10,0xBB,0x8011,0x8011,0xA9
36,1,0x51,0xC0,0x00,0x60,0x10,0xBB,0x8012,0x01BB,0xA9
37,1,0x51,0xC0,0x00,0x60,0x10,0xBB,0x8012,0x01BB,0x00
38,1,0x51,0xC0,0x00,0x60,0x10,0xBB,0x8012,0x01BC,0x00
39,1,0x51,0xC0,0x00,0x60,0x10,0xBB,0x8012,0x01BC,0x06
40,1,0x51,0xC0,0x00,0x60,0x30,0xBD,0x8012,0x01BD,0x06
41,1,0x51,0xC0,0x00,0x60,0x30,0xBD,0x8012,0x01BD,0x80
42,1,0x51,0xC0,0x00,0x60,0x10,0xBD,0x8006,0x8006,0x80
43,1,0x51,0xC0,0x00,0x60,0x10,0xBD,0x8006,0x8006,0x80
44,1,0x51,0xC0,0x00,0x60,0x10,0xBD,0x8007,0x8007,0x80
45,1,0x51,0xC0,0x00,0x60,0x10,0xBD,0x8007,0x8007,0x20
46,1,0x51,0xC0,0x00,0x20,0x10,0xBD,0x8008,0x8008,0x20
47,1,0x51,0xC0,0x00,0x20,0x10,0xBD,0x8008,0x8008,0x11
48,1,0x51,0xC0,0x00,0x20,0x10,0x11,0x8009,0x01BD,0x11
49,1,0x51,0xC0,0x00,0x20,0x10,0x11,0x8009,0x01BD,0x80
50,0,0x51,0xC0,0x00,0x20,0x10,0x11,0x8009,0x01BD,0x80
51,0,0x51,0xC0,0x00,0x20,0x10,0x11,0x8009,0x01BD,0x80
52,0,0x51,0xC0,0x00,0x20,0x10,0x11,0x8009,0x01BC,0x80
53,0,0x51,0xC0,0x00,0x20,0x10,0x11,0x8009,0x01BC,0x09
54,1,0x51,0xC0,0x00,0x20,0x10,0x11,0x8009,0x8009,0x80
55,1,0x51,0xC0,0x00,0x20,0x10,0x11,0x8009,0x8009,0x80
56,1,0x51,0xC0,0x00,0x20,0x10,0xBB,0x8011,0x8011,0x80
57,1,0x51,0xC0,0x00,0x20,0x10,0xBB,0x8011,0x8011,0xA9
58,1,0x51,0xC0,0x00,0xA9,0x10,0xBB,0x8012,0x8012,0xA9
59,1,0x51,0xC0,0x00,0xA9,0x10,0xBB,0x8012,0x8012,0x52
60,1,0x52,0xC0,0x00,0xA9,0x10,0xBB,0x8013,0x8013,0x52
61,1,0x52,0xC0,0x00,0xA9,0x10,0xBB,0x8013,0x8013,0xF8
62,1,0x52,0xC0,0x00,0xF8,0x10,0xBB,0x8014,0x8014,0xF8
63,1,0x52,0xC0,0x00,0xF8,0x10,0xBB,0x8014,0x8014,0x60
64,1,0x52,0xC0,0x00,0xF8,0x18,0xBB,0x8014,0x8014,0x60
65,1,0x52,0xC0,0x00,0xF8,0x18,0xBB,0x8014,0x8014,0x60
66,1,0x52,0xC0,0x00,0x60,0x18,0xBB,0x8015,0x8015,0x60
67,1,0x52,0xC0,0x00,0x60,0x18,0xBB,0x8015,0x8015,0xA9
68,1,0x52,0xC0,0x00,0x60,0x18,0xBB,0x8016,0x01BB,0xA9
69,1,0x52,0xC0,0x00,0x60,0x18,0xBB,0x8016,0x01BB,0x00
70,1,0x52,0xC0,0x00,0x60,0x18,0xBB,0x8016,0x01BC,0x00
71,1,0x52,0xC0,0x00,0x60,0x18,0xBB,0x8016,0x01BC,0x09
72,1,0x52,0xC0,0x00,0x60,0x38,0xBD,0x8016,0x01BD,0x09
73,1,0x52,0xC0,0x00,0x60,0x38,0xBD,0x8016,0x01BD,0x80
74,1,0x52,0xC0,0x00,0x60,0x18,0xBD,0x8009,0x8009,0x80
75,1,0x52,0xC0,0x00,0x60,0x18,0xBD,0x8009,0x8009,0x80
76,1,0x52,0xC0,0x00,0x60,0x18,0xBD,0x800A,0x800A,0x80
77,1,0x52,0xC0,0x00,0x60,0x18,0xBD,0x800A,0x800A,0x20
78,1,0x52,0xC0,0x00,0x20,0x18,0xBD,0x800B,0x800B,0x20
79,1,0x52,0xC0,0x00,0x20,0x18,0xBD,0x800B,0x800B,0x15
80,1,0x52,0xC0,0x00,0x20,0x18,0x15,0x800C,0x01BD,0x15
81,1,0x52,0xC0,0x00,0x20,0x18,0x15,0x800C,0x01BD,0x80
